,age,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality9,personality10,game_categorical,gender_female,gender_male,region_A,region_B,region_C,region_D,region_E,horoscope_Aquarius,horoscope_Aries,horoscope_Cancer,horoscope_Capricorn,horoscope_Gemini,horoscope_Leo,horoscope_Libra,horoscope_Pisces,horoscope_Sagittarius,horoscope_Scorpio,horoscope_Taurus,horoscope_Virgo
19652,35,0.3605,1.1061,1.1837,1.2358,0.8848,1.03,0.6692,1.1183,1.3651,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19653,18,0.7068,0.678,1.5154,0.3794,0.1559,0.8939,0.5213,1.0068,1.7615,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19654,39,0.7095,0.8743,0.9889,1.2956,0.338,1.1004,0.6538,1.2204,0.9634,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19655,19,0.8811,1.2195,1.0571,2.0985,0.1382,1.3524,0.8244,1.0225,0.6189,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19656,14,0.3041,0.9517,0.3595,1.1757,0.4208,1.5397,0.057,1.1793,1.2348,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19657,14,0.8505,0.8537,2.011,0.5119,0.2523,1.0791,0.5361,0.7625,1.2819,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19658,25,0.5468,0.6894,0.8915,2.2777,0.6301,0.5034,0.1021,0.9055,1.7225,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19659,24,1.0042,1.0005,0.6313,0.9692,1.0501,0.7754,0.3949,1.4516,1.6669,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19660,30,0.341,1.6355,0.8117,0.9044,0.3689,1.2797,0.077,1.47,1.1297,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19661,20,0.9258,0.8775,0.6217,2.1177,0.6334,0.9319,0.6735,0.3147,1.3745,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19662,34,0.5917,1.3571,0.831,2.1005,0.8462,0.5906,0.7692,1.0978,1.5148,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19663,14,1.6019,1.101,0.0361,1.4266,0.1078,1.0338,0.9951,0.5522,1.3558,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19664,34,1.234,1.271,1.078,1.8228,0.9074,1.2631,0.0662,0.647,0.4785,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19665,12,1.0347,0.9837,0.6371,1.4582,0.333,1.3109,0.5718,1.192,0.9754,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19666,11,1.4667,1.3268,1.388,1.1031,0.3601,0.6408,0.3992,1.0246,0.3555,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19667,25,0.5809,0.6449,1.3049,1.2866,0.3426,1.3402,0.9573,0.1809,1.145,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19668,17,0.5475,1.2633,0.9817,0.7851,0.0,1.0606,0.3504,1.4512,0.3573,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19669,18,1.62,1.3622,1.2929,0.9949,0.4465,0.4801,0.4468,0.5518,1.4044,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19670,16,1.1402,1.1408,0.8571,1.8578,0.2687,1.5114,0.641,1.1172,1.9657,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19671,14,1.5428,0.9861,0.5096,1.6291,0.384,0.8062,0.7214,2.1461,1.3903,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19672,27,0.8729,0.6686,0.4864,0.7569,0.6054,0.5013,0.4498,0.4261,1.1756,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19673,21,1.0609,0.3882,1.2916,1.7857,0.5854,0.3302,0.0493,0.7774,1.7551,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19674,32,1.3193,1.0059,1.3828,2.1929,0.8006,0.801,0.0582,1.0937,0.6129,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19675,12,0.7902,0.777,0.1997,1.2694,0.2176,1.7068,0.383,1.3979,0.4823,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19676,29,1.7573,1.3119,0.293,1.5289,0.6972,1.0994,0.175,1.2127,0.5359,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19677,31,0.3493,1.0117,1.1323,0.3033,0.6071,0.6783,0.3006,1.2129,0.7712,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19678,33,1.4423,0.9769,1.219,1.302,0.2766,0.9599,0.7107,1.968,1.0753,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19679,20,1.4518,1.4285,0.9474,2.2254,0.6857,1.0913,0.7717,1.2355,1.1898,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19680,12,0.0,1.0907,0.6171,2.4268,0.0,0.3917,0.5191,1.1469,0.5758,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19681,14,0.8031,0.7194,0.8215,1.2383,0.3579,0.7889,0.9239,0.8957,1.0943,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19682,13,0.377,0.8489,1.108,0.9425,0.3933,1.2927,0.0686,1.6582,0.9577,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19683,31,0.6252,0.5872,0.0903,0.9822,1.3603,0.7724,0.27,0.0,0.5725,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19684,27,0.6624,1.0543,0.7904,1.9757,0.2944,1.6053,0.2469,0.4957,0.3261,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19685,25,0.5785,1.0206,0.6324,1.3955,0.3477,0.6331,0.7299,1.0271,0.5135,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19686,32,1.3431,0.4595,0.4015,0.5153,0.0895,1.6502,0.521,1.3377,0.4314,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19687,17,1.1169,0.7254,0.5204,1.306,0.3326,0.478,0.3585,1.6138,1.4408,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19688,10,0.0182,1.0403,0.7215,1.2021,0.158,0.6757,0.4506,1.3961,1.6522,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19689,20,0.7034,0.776,1.5046,1.8788,0.6816,1.5801,0.314,0.205,0.1862,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19690,10,0.9251,1.2426,0.3133,0.7121,0.1197,1.0869,0.5805,1.0762,1.9961,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19691,16,0.9781,1.1571,1.0995,2.0492,0.5999,0.6849,0.6205,1.0898,1.2089,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19692,24,0.2233,1.5539,0.8593,1.2147,0.548,0.9041,0.9165,0.786,1.2943,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19693,31,0.571,0.9565,1.1875,1.3592,1.0804,0.738,0.6683,1.2382,1.6391,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19694,25,0.0099,0.8937,1.0179,0.8519,0.7216,0.6638,0.1891,1.715,1.3034,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19695,27,0.3245,1.4888,1.0043,0.8382,0.7746,0.7262,0.2293,0.9978,0.6981,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19696,21,0.1446,0.7271,0.5233,0.986,0.3585,1.021,0.7345,0.8109,0.7601,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19697,29,1.1575,0.9329,0.3096,0.9374,0.4895,0.8367,0.7815,0.3206,0.9629,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19698,34,1.1782,1.1559,1.3072,2.0969,1.4851,1.0318,0.9474,0.9003,0.3224,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19699,32,1.0886,0.6366,1.7788,0.3216,0.3807,1.1595,0.6866,1.4869,0.7961,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19700,11,1.926,0.8825,0.839,0.5156,0.0153,0.8925,0.6982,0.7526,0.0758,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19701,25,1.06,0.8231,1.283,0.9705,0.7498,0.5553,0.1898,0.3437,0.3867,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19702,15,1.5752,1.1644,1.8191,1.2449,0.2427,0.4438,0.8019,1.11,0.4982,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19703,14,1.5955,1.0879,0.9558,2.0257,0.1825,0.7573,0.5818,0.8906,0.8442,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19704,19,1.344,0.8872,1.5049,0.7959,0.6114,1.4286,0.9626,0.8175,1.5368,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19705,24,0.0786,1.2868,0.9268,2.7372,0.2561,1.1407,0.4722,0.727,0.7261,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19706,13,1.5194,0.9871,1.6114,0.8754,0.2506,0.6302,0.4642,1.4646,0.3022,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19707,12,0.0,0.791,1.2652,0.5716,0.3286,1.5297,0.0093,0.5196,1.8486,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19708,11,0.9884,1.1295,1.0956,0.4099,0.2577,0.8867,0.2746,0.2744,1.2434,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19709,29,2.2781,1.3171,1.246,2.3664,0.475,1.1854,0.0682,0.69,0.8655,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19710,23,1.0502,1.1628,0.9218,0.9102,0.3609,0.2144,0.8091,0.2541,1.4259,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19711,25,1.2067,0.8187,1.0583,2.0548,0.7521,1.1149,0.4219,0.7264,0.5565,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19712,11,1.0771,1.7147,1.1623,2.1294,0.2863,0.5013,0.3408,1.505,1.5597,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19713,11,1.6411,0.9597,0.77,1.279,0.2283,1.6333,0.1005,1.0175,1.3046,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19714,29,1.3397,0.8124,1.1322,2.2649,1.0652,1.1054,0.43,0.2072,0.9063,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19715,23,2.0712,1.0139,1.0092,2.1746,0.0491,0.8446,0.2685,0.8231,0.8865,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19716,13,0.816,0.8206,1.619,1.5389,0.2294,1.0531,0.5052,1.1114,1.269,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19717,19,0.8527,1.4761,1.6841,2.3358,0.8803,0.7574,0.6962,0.4446,1.2785,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19718,21,1.2946,0.8414,0.6764,1.7607,0.5794,0.8386,0.618,0.7416,0.9333,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19719,37,1.2061,0.4225,1.0479,1.1833,0.3278,0.8882,0.4485,0.8406,0.9011,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19720,15,2.2005,1.0261,0.9882,0.0,0.3743,0.5453,0.9859,0.8787,0.6565,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19721,38,1.1231,0.9339,0.3305,0.7309,0.3228,1.303,0.0651,1.2641,0.889,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19722,30,1.5827,0.9841,0.9413,2.2264,1.018,0.1353,0.6268,0.8696,0.1879,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19723,21,0.9681,0.7536,1.0043,0.6881,0.8929,1.1042,0.6002,0.8247,1.4125,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19724,22,1.5259,0.4274,1.3022,1.2675,0.4273,1.0801,0.6405,0.8438,1.4099,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19725,15,1.0138,1.4017,1.375,1.7501,0.1862,1.5898,0.8507,1.9105,0.8859,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19726,23,1.2332,0.4505,1.5162,0.8183,0.1175,0.7375,0.1195,0.4689,0.845,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19727,24,1.3824,0.3617,1.0526,1.8284,0.2735,1.0883,0.0953,0.9815,1.3528,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19728,26,0.8241,0.9732,0.543,2.0119,0.0158,0.8492,0.8175,0.7743,1.1743,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19729,21,1.9264,1.2329,0.376,1.8766,0.0,1.3524,0.3616,1.9508,0.6605,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19730,27,0.8714,0.8695,1.6866,2.0588,0.0,0.2489,0.5142,0.8001,1.2875,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19731,34,1.0756,1.0096,0.5107,1.6629,1.3036,0.8098,0.3927,1.0143,0.7268,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19732,17,0.447,1.2748,0.6333,1.1453,0.2082,0.7215,0.6761,0.9991,0.9178,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19733,35,0.8713,1.724,1.2038,0.7906,1.034,0.456,0.2756,0.6613,0.9497,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19734,17,1.3881,0.9883,0.7056,1.9909,0.3376,1.57,0.3054,1.2402,1.1878,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19735,12,0.8246,0.8571,0.5059,1.8676,0.1714,1.0723,0.7989,1.3672,0.5102,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19736,20,1.793,0.3364,1.6399,1.8678,0.1685,1.099,0.022,1.2563,0.9789,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19737,37,1.8015,1.3782,1.302,0.1634,0.8535,0.3557,0.2492,0.1411,1.6907,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19738,31,1.306,0.8793,1.3817,0.9222,1.1034,1.3753,0.6588,0.2557,0.5704,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19739,10,0.561,0.9059,1.1716,0.8125,0.2375,1.6908,0.702,0.9121,1.0303,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19740,36,0.5696,0.031,1.0697,2.8692,0.7521,0.4487,0.2893,0.5843,0.5904,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19741,23,0.6831,0.9014,1.2439,1.856,0.6059,1.1032,0.9252,1.0576,1.1025,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19742,18,1.4468,1.0478,1.0747,1.6205,0.3356,1.3513,0.5814,1.1603,0.8943,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19743,15,0.0951,0.9323,0.7548,1.7163,0.1152,1.7032,0.0883,0.7011,0.345,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19744,38,1.3494,0.7563,1.9449,2.5005,0.6308,1.1823,0.2355,0.4157,0.8512,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19745,26,2.0412,1.1,0.4249,0.9977,0.6636,0.5705,0.7968,1.3086,0.9779,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19746,29,1.296,1.1834,1.3019,1.9547,0.5407,1.1707,0.6364,0.9969,1.1725,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19747,11,0.6024,1.0707,0.8723,0.3999,0.0805,1.2993,0.771,0.9264,0.8689,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19748,19,1.2495,0.7773,1.4158,1.1421,0.3685,0.5537,0.0606,1.1142,0.7983,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19749,25,0.7406,0.9782,0.702,0.4247,0.7468,0.6842,0.9613,1.0011,1.3308,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19750,27,1.2451,1.3026,1.6633,1.816,0.9056,1.157,0.9899,1.5314,0.9208,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19751,10,0.4208,1.3789,1.6162,2.3089,0.2232,1.6446,0.5679,0.9796,1.5631,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19752,25,0.6182,0.6733,1.1313,1.5544,0.4344,1.1627,0.8203,0.9397,0.4174,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19753,12,0.2316,1.3433,0.7163,1.8202,0.1748,0.6283,0.76,0.993,1.7407,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19754,17,0.753,0.5842,0.4116,1.569,0.3925,1.3641,0.748,0.7058,0.4017,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19755,19,1.0571,0.8033,1.6817,1.9907,0.3185,1.5451,0.2995,1.8716,1.2138,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19756,30,1.2962,0.9134,1.2611,2.1859,0.4827,1.2859,0.4002,1.1753,0.9563,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19757,20,1.1433,1.2192,1.2225,1.2257,0.5772,1.4464,0.1893,1.2776,1.0946,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19758,15,1.5434,0.7943,0.9059,2.1696,0.4416,0.416,0.3879,1.3845,1.3653,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19759,25,0.855,0.8561,0.6818,2.5686,0.6714,1.4634,0.5986,1.6316,0.6366,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19760,28,1.0289,0.9878,0.8983,0.8385,1.2592,1.1557,0.4895,1.3302,1.2373,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19761,17,0.6676,1.5212,0.6624,2.0932,0.3167,0.3887,0.0615,0.9988,1.7493,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19762,20,0.604,0.5957,0.8319,1.5045,0.5686,0.2413,0.8263,0.7093,0.7377,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19763,16,0.7065,0.9929,1.0651,1.7597,0.3727,0.8636,0.5786,1.502,0.8681,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19764,19,0.5358,0.8248,1.3078,1.2108,0.0,1.1733,0.1681,1.2781,1.4462,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19765,13,1.0604,0.4795,1.1208,1.2925,0.2297,0.6864,0.763,0.7771,0.8826,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19766,36,1.0804,1.0361,1.4695,2.5108,0.1938,0.4085,0.9072,1.3771,1.046,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19767,24,2.4726,0.8939,1.1989,1.2208,0.5197,1.3536,0.3104,1.2404,0.2898,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19768,30,1.6555,1.3254,0.6228,0.611,0.8238,1.5059,0.3992,1.0136,0.6305,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19769,26,1.4288,0.8357,1.1551,2.2404,0.4542,1.0956,0.1171,0.9223,0.6996,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19770,10,2.3955,0.8561,1.1076,0.5579,0.1422,1.2199,0.3874,0.7888,1.0606,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19771,34,0.9037,1.154,0.9958,0.7131,1.2446,0.809,0.5711,0.8425,0.9883,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19772,38,1.6595,0.9679,1.1476,1.614,0.2738,0.6503,0.3396,1.2023,1.1482,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19773,26,0.8253,1.0895,1.1332,1.6978,0.0,1.1622,0.672,1.3085,0.6316,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19774,14,0.2815,1.0865,0.4874,0.9368,0.2899,1.5312,0.9862,0.8174,1.1678,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19775,10,0.755,1.5356,0.6318,0.8477,0.095,0.9737,0.8497,0.4555,1.4383,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19776,17,0.0,1.3653,1.4398,0.8423,0.6647,0.9435,0.7996,1.3052,0.437,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19777,11,0.0,1.4929,0.7676,1.8566,0.2245,1.4412,0.5175,1.2585,0.9842,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19778,32,0.9325,0.8509,1.1327,1.4777,0.5503,0.6664,0.414,1.0281,1.1356,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19779,33,1.3399,0.8438,1.311,1.6998,0.1856,1.1591,0.8963,0.6368,1.0171,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19780,37,0.7652,0.846,0.593,2.7888,0.9731,0.866,0.2139,0.1876,1.6248,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19781,25,0.0,1.1968,1.7804,0.6577,0.6053,0.9871,0.6637,1.5225,1.4797,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19782,26,0.6072,0.6584,1.6041,1.4523,0.0882,0.5404,0.8308,0.8664,1.3669,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19783,19,0.6144,0.9509,1.5641,1.193,0.3138,0.141,0.0723,1.0031,1.0421,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19784,16,0.7827,1.2575,1.8214,2.0975,0.2589,0.4254,0.8319,1.1787,1.2721,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19785,30,0.8667,0.9884,0.4932,1.1858,0.593,0.6377,0.7699,1.2836,0.9837,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19786,24,0.0,0.6751,0.7996,1.8584,0.7153,1.7421,0.0616,1.3516,2.0341,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19787,25,1.282,1.0826,0.9919,0.9387,0.8694,1.6863,0.2173,1.1223,0.7101,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19788,38,0.3506,1.0406,1.8604,2.6598,0.5705,0.8896,0.2144,1.4332,1.0316,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19789,10,0.6538,1.1464,0.8234,0.9862,0.341,1.1303,0.7743,1.0064,0.2881,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19790,33,1.8815,0.9079,1.4024,1.5248,0.273,0.7875,0.5186,0.4878,0.93,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19791,15,1.1481,1.223,0.9187,1.8709,0.6784,1.1246,0.4517,0.9889,0.6216,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19792,38,1.5218,1.2846,0.6636,2.7242,0.0988,2.0964,0.5262,1.0207,1.0565,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19793,32,1.1618,0.8669,1.0887,2.0958,0.2818,1.052,0.6821,0.6288,0.5171,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19794,26,0.961,1.0198,0.7001,1.9997,0.1765,1.3109,0.6821,0.4673,1.7499,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19795,32,0.9318,0.7032,0.3232,1.0126,0.8097,0.2923,0.4949,1.1191,1.1408,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19796,16,1.4898,1.2848,0.9949,0.831,0.0846,0.1805,0.7048,1.2831,1.246,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19797,19,0.6012,1.089,0.8674,0.7637,0.2415,0.7327,0.6066,1.5426,0.965,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19798,14,0.8615,0.8104,0.8219,1.186,0.4315,1.0887,0.195,1.5656,1.0435,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19799,15,1.1608,1.6692,0.6503,0.7119,0.3201,1.2417,0.3747,1.1961,0.6485,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19800,31,0.4528,1.1379,0.8937,2.5814,0.3054,1.5036,0.1981,1.1975,1.5964,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19801,24,1.3155,0.7172,1.2568,1.2977,0.7787,0.919,0.4269,0.6243,1.1811,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19802,22,0.0384,1.0873,0.9656,1.8957,0.0,1.5062,0.9347,1.1886,1.7563,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19803,28,0.8756,1.0951,1.7338,0.4922,0.5305,0.3981,0.6951,1.1495,0.6861,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19804,25,0.28,0.6232,0.29,1.9674,0.0866,1.4316,0.4728,0.9355,1.0835,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19805,13,0.544,1.209,0.8281,0.6245,0.0411,0.3636,0.8093,0.4065,1.4517,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19806,33,0.3654,0.8019,1.3192,1.025,1.1198,1.0967,0.4644,1.4688,1.1547,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
