age,gender,region,horoscope,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality8,game,personality9,personality10
18,male,B,Aquarius,1.7311,1.4254,1.2352,1.6439,0.1482,1.1704,0.5989,0.0,Diablo,0.8767,0.8202
37,female,D,Aries,1.7039,1.3784,1.328,1.2164,1.132,0.7074,0.7341,0.0,The Lost Vikings,1.1376,1.2664
18,male,A,Scorpio,1.291,0.5853,0.3909,1.5739,0.1869,0.636,0.389,0.0,Diablo,0.942,0.4959
20,male,C,Sagittarius,1.3666,1.0767,0.8522,1.2875,0.5478,1.3268,0.7145,0.0,Diablo,0.6229,0.5058
29,female,D,Aquarius,0.6927,1.0456,0.936,0.3593,0.4831,0.9907,0.226,0.0,Starcraft,1.3709,0.4651
13,male,A,Aquarius,1.4076,1.3414,1.362,2.061,0.2651,1.1005,0.4024,0.0,Diablo,1.1483,1.2848
35,male,D,Pisces,1.1204,0.8094,0.9699,1.9292,0.4165,0.9398,0.1235,0.0,The Lost Vikings,0.7167,1.4045
30,female,E,Scorpio,0.4191,0.8951,0.6634,0.9147,0.4734,1.123,0.6948,0.0,Overwatch,1.0697,0.7283
25,female,D,Scorpio,1.6221,1.1074,1.0801,1.0714,0.082,1.0333,0.9805,0.0,Starcraft,0.5916,1.5492
30,male,A,Scorpio,0.9924,1.0561,1.3215,2.8005,0.1213,0.851,0.3831,0.0,Diablo,0.299,1.9561
15,female,D,Gemini,1.0632,0.7838,0.9655,1.5218,0.1243,1.309,0.5359,0.0,Overwatch,1.248,0.7033
33,female,B,Capricorn,0.9416,0.9984,0.286,1.0478,0.7393,0.9941,0.9726,0.0,The Lost Vikings,0.9645,0.5525
38,female,D,Pisces,1.9527,0.8996,0.759,1.442,0.1312,0.9133,0.0675,0.0,The Lost Vikings,0.8681,1.3725
20,female,B,Gemini,1.0516,0.8639,1.3274,1.2193,0.29,0.9236,0.7647,0.0,Overwatch,1.7979,1.2951
27,male,B,Sagittarius,1.0676,0.6802,1.7292,1.961,1.0956,0.5339,0.7491,0.0,Diablo,1.1902,1.0624
29,female,C,Cancer,1.0262,0.9119,1.148,1.5924,0.5287,0.6924,0.6743,0.0,Warcraft,0.4965,1.3028
32,male,D,Virgo,0.2542,1.0985,1.7258,1.9877,0.6735,1.0705,0.9074,0.0,The Lost Vikings,0.6772,1.7449
35,female,D,Cancer,0.8884,0.9365,1.1503,0.9531,1.1024,0.7138,0.7967,0.0,The Lost Vikings,1.179,0.407
25,female,B,Cancer,1.083,0.9691,1.23,0.9001,0.3075,1.3862,0.6906,0.0,Overwatch,1.5304,1.1133
10,female,B,Taurus,1.3783,0.8133,0.8981,0.9612,0.3267,1.136,0.0707,0.0,Overwatch,1.5934,1.1444
30,female,B,Taurus,0.5343,1.0962,0.6138,0.6762,0.6881,1.1588,0.4613,0.0,Overwatch,0.6505,0.1585
19,male,D,Capricorn,1.0417,0.9734,0.9279,0.9543,0.1481,1.1249,0.5843,0.0,Diablo,1.5097,0.6142
39,female,C,Gemini,1.5625,0.9639,0.6702,1.0622,0.4437,1.1171,0.1582,0.0,The Lost Vikings,0.8552,1.3488
37,male,D,Cancer,1.3771,0.8327,0.6701,2.7436,0.1441,0.6895,0.5391,0.0,The Lost Vikings,0.8975,0.7125
19,male,A,Taurus,1.1472,0.8508,0.4433,1.5909,0.4697,1.3322,0.0553,0.0,Diablo,1.7983,1.3604
35,male,C,Aries,1.5107,0.5542,0.793,2.713,0.2372,1.3608,0.8376,0.0,Warcraft,0.3539,0.7012
23,male,C,Virgo,1.1765,1.2286,0.9599,2.3971,0.6444,0.4137,0.6948,0.0,Diablo,1.5144,1.1543
37,female,E,Scorpio,0.8027,1.2516,1.105,0.6263,0.0,1.5242,0.6329,0.0,The Lost Vikings,0.7588,0.4784
25,female,E,Aries,1.1499,1.0323,0.3723,1.3324,0.3725,0.8011,0.9479,0.0,Overwatch,0.6692,0.6015
12,male,B,Aries,1.8779,0.62,1.4676,1.9482,0.2786,1.0935,0.9028,0.0,Diablo,0.5742,1.2301
34,male,B,Aquarius,1.1809,0.9601,1.0733,2.1389,1.4775,0.8442,0.5644,0.0,Diablo,1.3601,0.6413
29,female,A,Aquarius,0.2383,1.1039,0.9509,1.1496,0.7628,0.7358,0.1489,0.0,Overwatch,1.0948,1.4173
18,male,C,Cancer,0.9532,1.5496,0.374,2.5035,0.8748,0.9439,0.8856,0.0,Starcraft,1.0225,1.0072
15,male,E,Taurus,1.5727,0.6713,1.3983,1.7962,0.1639,1.3551,0.5004,0.0,Diablo,1.3738,1.056
39,female,D,Libra,1.2214,1.084,0.9484,0.7399,0.3032,1.0121,0.544,0.0,The Lost Vikings,0.7777,0.4611
23,female,E,Scorpio,0.8593,0.613,1.5172,1.2221,0.4044,1.3042,0.3139,0.0,Overwatch,1.0235,1.122
13,female,C,Leo,0.089,1.2066,0.5513,1.3948,0.283,1.2369,0.3527,0.0,Overwatch,0.6008,1.3275
28,male,C,Virgo,1.4009,1.404,1.0671,2.0877,0.237,0.875,0.7016,0.0,Diablo,1.3442,0.8714
10,male,A,Aries,0.8869,0.7909,1.294,1.7378,0.0419,1.3685,0.2247,0.0,Overwatch,1.2326,0.241
26,male,B,Pisces,1.6137,0.5118,1.0518,2.3468,0.8205,0.3023,0.6202,0.0,Diablo,1.2719,0.5066
26,male,D,Virgo,1.5584,0.864,0.634,1.2733,0.4145,0.8748,0.9094,0.0,Diablo,0.566,0.9381
22,female,E,Cancer,0.2028,1.2072,1.0084,1.0837,0.4097,0.6599,0.5425,0.0,Overwatch,0.5087,0.9738
24,male,E,Virgo,0.9214,0.5615,0.7744,1.9201,0.3893,1.408,0.4805,0.0,Diablo,0.6801,1.0884
16,female,E,Pisces,1.4053,1.3482,0.3498,0.957,0.7618,1.4239,0.3296,0.0,Overwatch,1.4289,1.1763
21,female,C,Leo,0.4879,0.737,1.3158,1.6173,0.0,1.1394,0.003,0.0,Overwatch,0.7327,0.837
28,male,C,Leo,1.3737,1.0673,1.1108,1.8483,0.4596,1.3825,0.5124,0.0,Diablo,1.2003,1.5334
17,female,D,Capricorn,1.436,0.8536,1.2576,0.2743,0.1359,0.176,0.1803,0.0,Overwatch,0.6349,0.6159
11,female,D,Taurus,1.3939,1.0836,1.4431,0.2347,0.1592,1.2551,0.5231,0.0,Overwatch,0.9814,2.3448
39,female,B,Gemini,1.1988,1.0461,0.1035,0.8388,1.7439,0.7271,0.3637,0.0,Warcraft,0.9114,1.0301
12,female,B,Sagittarius,1.0242,0.7928,0.8742,0.8586,0.4837,0.649,0.7554,0.0,Overwatch,1.5634,1.1818
33,female,D,Gemini,1.2411,0.2842,0.3679,0.875,0.1109,0.4876,0.792,0.0,The Lost Vikings,1.3803,1.5451
15,female,B,Leo,1.2751,1.3252,1.7496,1.6186,0.3803,0.703,0.981,0.0,Overwatch,1.0974,0.3929
19,male,E,Gemini,1.7214,1.0037,1.4862,1.3356,0.212,0.9911,0.2585,0.0,Diablo,0.8352,0.8133
36,male,E,Cancer,0.6327,1.3617,1.1255,1.1217,0.9098,1.0144,0.2284,0.0,Diablo,0.6463,1.2633
24,female,A,Leo,0.8048,1.1152,1.286,0.6665,0.3726,1.6718,0.2141,0.0,Hearthstone,1.0269,0.6365
28,female,C,Sagittarius,0.932,0.6451,1.1324,1.0915,0.9389,1.1911,0.4342,0.0,Warcraft,1.1946,1.0446
21,male,A,Leo,1.0345,1.1274,1.6387,1.5171,0.1711,0.9791,0.5039,0.0,Diablo,1.2359,1.1824
25,female,E,Pisces,1.6059,0.5828,1.4168,1.0414,0.3416,1.2728,0.4656,0.0,Overwatch,0.2198,0.5917
32,male,B,Taurus,0.8787,1.0493,1.3126,2.06,0.0,1.0489,0.9142,0.0,The Lost Vikings,0.5171,1.2893
12,female,C,Capricorn,1.4494,0.2272,1.7245,0.9373,0.2396,1.0428,0.3512,0.0,Overwatch,1.0806,0.274
14,female,B,Aries,0.9216,0.6469,0.0,0.8261,0.4523,1.2993,0.6426,0.0,Overwatch,1.2419,0.6204
10,female,B,Gemini,0.7321,0.9235,0.2364,0.3839,0.0723,0.2296,0.777,0.0,Overwatch,0.8594,0.2645
27,female,A,Aries,1.3549,1.0131,0.7809,1.4714,0.2113,1.1893,0.7243,0.0,Hearthstone,0.7821,0.9747
36,male,A,Gemini,1.2686,1.4076,1.0869,1.7661,0.8914,1.0671,0.6767,0.0,The Lost Vikings,0.8733,1.3663
18,female,C,Capricorn,0.92,1.2386,1.2415,1.1091,0.2299,1.0263,0.2244,0.0,Starcraft,1.094,1.0935
20,female,B,Cancer,0.5957,0.7629,0.9076,1.5059,0.366,0.6086,0.4991,0.0,Overwatch,0.7657,0.9141
23,male,A,Libra,0.9121,1.0272,0.7278,2.3348,0.6137,1.2158,0.896,0.0,Diablo,1.5281,1.6626
20,male,A,Leo,1.1888,1.315,0.9258,2.6797,0.479,1.2203,0.9276,0.0,Diablo,0.9466,0.6816
36,female,D,Scorpio,0.7848,1.3623,1.7102,1.2349,1.2954,1.2411,0.0817,0.0,The Lost Vikings,0.7718,1.2326
36,female,D,Aquarius,1.1059,0.7863,1.5231,1.2095,0.0,0.3922,0.2277,0.0,The Lost Vikings,1.6826,0.9125
23,male,A,Taurus,1.3384,1.2363,1.1232,2.4038,0.0335,0.7668,0.0994,0.0,Diablo,1.2924,0.8222
10,female,C,Pisces,1.0069,0.9852,1.0311,0.7617,0.1658,1.1914,0.4954,0.0,Overwatch,0.7672,1.4587
32,male,B,Capricorn,1.0085,1.1769,1.0552,2.2705,0.4633,0.8304,0.5175,0.0,Diablo,0.721,0.8145
21,male,C,Virgo,1.7329,1.076,0.6958,1.697,0.3001,0.9566,0.2527,0.0,Diablo,0.8787,0.8551
20,male,D,Pisces,0.5481,1.3794,1.2042,1.9109,0.399,0.9935,0.132,0.0,Diablo,1.5867,0.9062
15,female,D,Cancer,0.4387,0.6447,1.1468,0.7474,0.458,0.8707,0.3361,0.0,Overwatch,1.506,1.1544
26,male,C,Leo,1.2816,1.399,0.9077,2.3863,0.289,0.9292,0.6503,0.0,Diablo,0.9387,1.2468
29,male,E,Pisces,1.0664,1.159,0.8217,1.5299,0.2205,0.9535,0.5845,0.0,Diablo,1.3718,1.2438
14,female,C,Cancer,1.8848,1.2531,1.4211,1.5639,0.2998,1.1046,0.3825,0.0,Starcraft,0.8898,0.9857
27,male,D,Sagittarius,0.776,0.547,1.1556,1.7343,0.585,1.0398,0.582,0.0,Diablo,0.9193,0.3445
15,male,B,Leo,0.5505,1.2923,0.1812,1.9635,0.424,0.4178,0.7952,0.0,Overwatch,1.3728,1.2333
16,male,C,Aquarius,1.2601,0.6143,0.1795,2.2822,0.0677,1.1108,0.0437,0.0,Warcraft,1.0015,1.5683
28,female,E,Sagittarius,1.1062,0.2039,0.7965,1.3294,0.3358,0.3179,0.6592,0.0,Overwatch,1.3599,1.2474
34,female,D,Taurus,1.3772,0.8887,0.8239,1.2328,0.703,1.3826,0.6355,0.0,The Lost Vikings,1.5261,1.65
13,female,D,Aries,0.7888,1.055,0.3481,1.0721,0.3018,1.0501,0.4581,0.0,Overwatch,0.3338,1.1407
24,male,A,Pisces,1.555,1.0408,0.6026,2.1317,0.3396,0.8676,0.818,0.0,Diablo,1.2025,0.9447
29,male,B,Cancer,0.1543,1.3027,1.0396,1.5075,0.1868,1.511,0.1271,0.0,Diablo,0.621,1.1379
38,male,A,Libra,0.0,0.9439,0.8085,2.2401,0.6566,0.9672,0.9557,0.0,The Lost Vikings,0.5885,1.3743
21,female,A,Virgo,0.9776,1.4135,0.4792,1.3113,0.3873,0.8607,0.0157,0.0,Starcraft,0.3285,1.1036
33,male,D,Gemini,0.898,1.0885,0.9728,2.7104,0.2482,0.8762,0.9372,0.0,The Lost Vikings,0.7204,1.9849
12,female,B,Aries,1.281,0.8215,0.8289,1.4821,0.0927,0.4393,0.6123,0.0,Overwatch,1.333,0.9695
28,male,D,Capricorn,0.9519,0.8958,0.5359,2.1434,0.828,0.8174,0.7657,0.0,Warcraft,0.9918,0.8321
22,female,B,Virgo,0.5115,0.1448,1.2124,0.9595,0.5711,0.605,0.1927,0.0,Overwatch,0.713,1.0995
12,male,C,Sagittarius,0.6894,0.6832,1.347,1.9908,0.232,0.3116,0.7714,0.0,Overwatch,0.8264,1.1655
14,female,C,Gemini,0.9783,1.2528,1.2061,0.9319,0.2035,0.7115,0.3298,0.0,Starcraft,1.0398,1.6647
18,female,D,Pisces,0.7183,0.5545,0.8621,1.011,0.38,1.0504,0.6668,0.0,Overwatch,1.2326,1.231
27,female,D,Capricorn,1.0084,1.0406,1.2566,1.7339,0.4734,0.6172,0.2585,0.0,Starcraft,1.142,1.4329
25,male,A,Virgo,0.8506,1.3051,1.6447,2.3722,0.6491,1.3753,0.8438,0.0,Diablo,0.8105,1.611
32,female,E,Libra,0.6642,1.2569,1.4122,0.8907,1.0317,1.1119,0.7547,0.0,The Lost Vikings,0.7499,0.7637
25,male,B,Libra,0.9302,0.8167,0.6821,1.8125,0.6198,1.2778,0.1923,0.1356,Diablo,1.46,0.8279
27,male,B,Leo,0.9727,1.3546,0.7508,2.1495,0.4712,1.2391,0.1491,0.0,Diablo,1.1165,0.8513
16,female,B,Taurus,0.9401,1.137,0.4017,0.7602,0.0836,0.6558,0.5082,0.0,Overwatch,0.9034,0.5492
36,female,D,Libra,1.6463,0.9396,0.5569,0.5752,1.2375,1.1226,0.082,0.0,The Lost Vikings,0.8355,1.1294
35,male,C,Cancer,0.6519,0.7087,0.9728,1.9017,0.3878,0.4376,0.8622,0.0,The Lost Vikings,0.5687,1.1896
33,female,D,Gemini,0.9605,1.2233,1.5355,0.5027,1.0728,0.0628,0.1292,0.0,The Lost Vikings,0.4679,0.3898
26,female,C,Capricorn,0.702,0.6262,1.0164,1.6907,0.58,0.7613,0.6835,0.0,Warcraft,0.8186,0.5775
14,female,B,Aquarius,1.5072,1.3342,1.3251,0.7495,0.2094,1.3353,0.0886,0.0,Overwatch,0.4552,1.2378
36,female,B,Taurus,1.0462,0.3741,1.2606,0.8475,1.5265,1.1249,0.5621,0.0,The Lost Vikings,0.5684,0.8913
14,female,C,Cancer,0.4792,0.4596,0.7002,1.1832,0.2606,1.2711,0.6274,0.0,Overwatch,1.2667,0.847
17,male,A,Capricorn,1.4018,1.1678,1.0126,2.078,0.3636,1.0705,0.5878,0.0,Diablo,1.281,1.4001
20,male,E,Leo,0.203,0.9743,0.7221,1.403,0.0,1.1963,0.8336,0.0,Overwatch,1.1691,0.8509
38,female,C,Virgo,2.2018,0.9086,0.6112,1.1243,0.3696,0.3994,0.631,0.0,The Lost Vikings,0.4909,0.7816
22,male,E,Cancer,1.0072,0.8769,1.1102,2.0297,0.2255,1.2407,0.8335,0.0,Diablo,1.2693,0.8927
36,female,B,Capricorn,0.6663,0.9316,1.0308,1.0699,0.8716,1.3087,0.9846,0.0,The Lost Vikings,1.03,1.7147
37,male,A,Aries,1.045,1.3237,0.8064,1.7651,1.2532,0.8552,0.4542,0.0,The Lost Vikings,1.6696,0.3449
13,male,B,Gemini,0.3263,0.968,0.8947,1.2017,0.1449,1.5254,0.3031,0.0,Overwatch,0.7216,1.159
15,male,E,Capricorn,1.0846,0.7645,0.9209,1.5631,0.3303,0.8215,0.0391,0.0,Diablo,1.0157,2.0779
30,male,E,Taurus,0.8963,0.7418,0.5366,1.2382,0.8343,0.7591,0.5135,0.0,Diablo,1.4806,0.7315
35,female,C,Aquarius,1.1718,0.8073,0.3331,1.0593,0.0,1.0319,0.8634,0.0,The Lost Vikings,1.4786,0.3638
23,male,E,Scorpio,0.0773,0.8093,1.2846,1.9556,0.7957,1.0126,0.8906,0.0,Overwatch,1.1021,1.461
12,male,C,Cancer,0.9716,0.6661,1.0563,1.9471,0.2742,0.1482,0.9379,0.0,Diablo,0.8205,0.4126
25,male,C,Aries,0.5869,0.7551,0.6961,2.1562,0.7399,0.5635,0.328,0.0,Warcraft,1.1676,0.8868
38,male,D,Libra,0.5814,0.7273,1.5256,2.2663,0.6028,0.6314,0.3176,0.0,The Lost Vikings,1.8562,0.6421
35,male,D,Gemini,0.7766,1.18,1.1487,2.6715,0.8765,1.7537,0.2092,0.0,The Lost Vikings,1.0182,0.9048
39,female,C,Gemini,1.0138,1.3181,0.3796,1.4484,0.9184,0.5491,0.1621,0.0,The Lost Vikings,1.5163,0.5786
29,female,E,Gemini,0.797,0.892,1.3115,0.0,0.5635,1.3632,0.6286,0.0,Overwatch,0.6549,0.7196
23,male,C,Pisces,0.9687,1.3286,0.7477,2.703,0.1941,0.2939,0.6438,0.0,Diablo,0.6366,0.6835
19,male,C,Gemini,0.8716,0.9987,0.4152,1.605,0.4158,1.1124,0.3389,0.0,Diablo,0.2562,0.9423
34,female,A,Aquarius,1.2906,1.3607,0.9793,0.922,0.4794,0.54,0.4687,0.0,The Lost Vikings,0.7049,1.0071
23,male,C,Leo,0.5086,0.9702,0.9063,1.1626,0.0228,1.2872,0.3555,0.0,Diablo,0.8362,1.3858
10,female,D,Cancer,0.9886,0.9898,1.1457,0.6025,0.2422,1.0712,0.8436,0.0,Overwatch,1.2071,0.7852
39,male,A,Aquarius,0.3594,0.9942,0.9292,1.3908,0.5834,0.5141,0.145,0.0,The Lost Vikings,1.5202,1.6286
27,female,D,Gemini,0.9015,1.2488,1.3748,0.8695,1.1338,0.663,0.7158,0.0,Starcraft,0.8958,1.1139
13,male,B,Taurus,0.4984,0.4784,1.0011,2.6415,0.1176,0.6359,0.0013,0.0,Overwatch,1.7206,1.5784
12,male,B,Pisces,0.8245,1.4161,1.1716,2.3486,0.0756,1.8203,0.8548,0.0,Diablo,0.9851,1.321
38,male,B,Sagittarius,1.225,1.2794,1.0626,2.3725,0.0,1.2502,0.9496,0.0,Diablo,1.4398,1.152
28,female,E,Capricorn,0.995,1.1436,0.7148,1.0057,0.1573,0.8163,0.1558,0.0,Overwatch,1.3212,1.0095
31,female,C,Leo,0.5959,0.7064,0.27,0.1922,0.8428,0.3059,0.8092,0.0,The Lost Vikings,0.7173,1.3139
37,male,E,Sagittarius,0.8335,0.8828,0.7484,2.2181,0.9899,0.8796,0.5924,0.0,Diablo,0.7094,0.4018
20,female,B,Taurus,1.3281,1.3918,1.0325,0.3051,0.3511,1.3253,0.9459,0.0,Starcraft,1.3112,1.0626
11,female,C,Aquarius,0.6179,1.1957,1.1196,0.7771,0.3131,1.6826,0.1832,0.0,Overwatch,1.3312,0.5689
28,female,B,Cancer,1.6149,0.943,0.6844,0.6732,0.9249,1.0127,0.8592,0.0,Warcraft,1.7378,1.453
18,male,C,Cancer,0.7037,1.1415,0.6524,2.1076,0.6587,1.1769,0.8721,0.0,Warcraft,0.2496,0.1602
36,female,B,Sagittarius,0.916,0.9272,0.3018,0.8923,0.0,1.7488,0.1481,0.0,Hearthstone,0.899,1.4571
21,male,B,Aries,1.6314,1.1698,1.3384,2.9194,0.5438,0.5909,0.3742,0.0,Diablo,0.2462,1.1328
18,male,D,Virgo,0.9212,1.2676,1.3191,2.4924,0.3535,1.4225,0.0473,0.0,Diablo,0.6072,0.5006
28,female,D,Aries,0.0699,1.2438,0.8656,1.097,0.7319,0.7869,0.6819,0.0,Starcraft,1.2934,0.4696
38,female,E,Cancer,0.8079,1.0459,1.1317,0.9973,0.9091,0.9801,0.9027,0.0,The Lost Vikings,0.5806,0.5789
37,female,D,Capricorn,1.3436,0.7946,0.9503,1.4089,1.1883,1.4702,0.2759,0.0,The Lost Vikings,1.1819,0.5849
37,female,E,Leo,1.0833,1.2005,1.0918,0.988,1.8214,0.2613,0.8728,0.0,The Lost Vikings,0.206,0.37
38,male,C,Aquarius,1.277,1.3024,1.1829,2.0678,0.5998,0.8347,0.573,0.0,The Lost Vikings,1.1728,0.9428
29,male,D,Capricorn,1.2166,0.7448,1.2669,2.0767,1.0578,1.2174,0.6111,0.0,Warcraft,1.3965,1.2018
30,female,D,Cancer,0.8488,1.5671,1.1634,0.6394,0.2772,0.4164,0.053,0.0,Starcraft,0.938,1.3267
16,male,E,Scorpio,1.0434,0.9713,0.8586,1.8892,0.381,0.9818,0.1211,0.0,Diablo,1.3366,0.7374
26,male,B,Gemini,0.856,1.2862,1.1395,2.3628,0.2123,1.1741,0.4923,0.0,Diablo,2.3702,0.9193
13,male,A,Aries,0.7409,1.3035,1.2765,2.047,0.2057,0.921,0.5867,0.0,Diablo,1.1538,1.2706
31,male,E,Gemini,0.8944,0.5587,1.796,2.0168,0.7836,1.4399,0.9625,0.0,The Lost Vikings,1.2565,1.3211
29,male,D,Virgo,0.0095,1.6239,1.028,1.8527,1.0175,1.1997,0.6409,0.0,Starcraft,0.6989,1.5613
12,male,B,Scorpio,1.1399,1.3705,0.9575,1.9066,0.0856,0.9903,0.2216,0.0,Diablo,1.2292,1.1993
33,female,B,Taurus,1.3296,0.8885,1.2506,2.2823,1.1992,0.8824,0.352,0.0,The Lost Vikings,1.7962,0.9693
17,female,C,Libra,1.1906,0.7558,0.7673,1.6038,0.5175,1.1433,0.0107,0.0,Warcraft,1.5032,0.6498
35,male,A,Scorpio,0.5727,0.8393,1.4166,1.8496,0.4289,0.3507,0.3371,0.0,The Lost Vikings,0.7505,1.8144
23,male,A,Leo,1.9142,0.4889,0.4561,2.2304,0.6019,0.7623,0.6369,0.0,Warcraft,1.0843,0.9562
20,male,C,Pisces,0.8489,0.4042,1.6305,2.3251,0.4194,0.3498,0.9544,0.0,Warcraft,0.9625,0.4604
16,female,E,Pisces,0.6914,1.0183,1.451,1.7366,0.4183,0.992,0.1117,0.0,Overwatch,1.2527,0.5176
28,female,D,Sagittarius,0.9655,0.6591,1.3067,1.0709,0.8755,0.8432,0.7877,0.0,Warcraft,0.8387,1.0089
26,male,A,Cancer,0.985,0.486,0.4866,2.4014,0.5997,0.687,0.5535,0.0,Warcraft,0.8358,0.9322
12,female,B,Aries,1.0143,1.0863,0.6983,1.2421,0.3494,0.5407,0.063,0.0,Overwatch,1.1225,1.2441
12,male,E,Taurus,1.9505,1.3165,1.1147,1.8041,0.1907,0.6343,0.5749,0.0,Diablo,0.9169,0.754
32,female,A,Libra,1.4485,1.1936,0.6852,0.8443,0.5049,0.7758,0.8487,0.0,The Lost Vikings,1.5353,1.6483
12,female,E,Capricorn,1.3306,1.1128,1.1673,0.7316,0.2658,1.843,0.466,0.0,Overwatch,1.2091,1.0603
14,male,B,Leo,0.0,0.2113,1.6234,2.1249,0.0035,0.9824,0.9398,0.0,Overwatch,0.1509,0.9572
17,male,B,Aquarius,0.2558,1.4292,1.4042,2.2108,0.3563,0.8979,0.43,0.0,Overwatch,1.3474,1.47
35,female,C,Aries,1.1146,1.1357,1.128,0.426,0.5064,0.0,0.356,0.0,The Lost Vikings,0.7282,1.523
21,female,E,Aries,0.931,0.8657,0.9485,1.3918,0.274,1.3709,0.7834,0.0,Overwatch,0.9737,0.443
25,female,D,Aquarius,0.2223,0.8845,1.2713,0.6958,0.5859,1.0392,0.5981,0.0,Overwatch,1.0763,1.3381
20,male,D,Sagittarius,1.428,0.9902,0.4486,1.8972,0.2359,0.1959,0.8235,0.0,Diablo,1.1137,0.8151
20,male,C,Cancer,0.427,0.7488,1.0672,1.71,0.5854,1.2845,0.5049,0.0,Overwatch,1.325,1.5247
19,female,B,Capricorn,0.602,0.9255,1.1426,1.307,0.1923,1.8513,0.2402,0.0,Overwatch,0.84,1.848
27,male,B,Virgo,0.39,0.9073,1.0489,1.7308,1.0506,1.193,0.8866,0.0,Diablo,0.5184,0.3775
33,female,A,Gemini,0.9641,0.9786,1.2321,1.0056,0.4053,1.0179,0.6149,0.0,The Lost Vikings,1.2395,1.2136
33,female,E,Gemini,0.8094,1.1485,0.5085,0.827,0.0,0.4974,0.8289,0.0,The Lost Vikings,1.0193,1.1523
14,female,E,Taurus,1.439,0.7334,0.3569,1.0766,0.072,1.4686,0.4998,0.0,Overwatch,1.2501,1.4527
34,female,E,Libra,0.255,1.0403,0.5126,0.6086,0.9501,0.6739,0.784,0.0,The Lost Vikings,0.3901,1.4575
14,female,C,Leo,1.5689,1.1754,0.5062,1.4371,0.423,1.3473,0.1537,0.0,Hearthstone,1.0273,1.6334
26,female,A,Libra,0.8494,1.0953,0.7562,0.7891,0.6045,1.1855,0.9502,0.0,Overwatch,1.2196,1.4278
18,female,D,Leo,0.4621,0.8089,1.5232,0.7664,0.155,1.3948,0.103,0.0,Overwatch,1.595,0.8094
39,female,D,Sagittarius,1.336,0.8174,1.2042,0.7984,0.7006,0.2273,0.9774,0.0,The Lost Vikings,1.3618,1.1176
20,female,D,Virgo,1.1089,0.9077,1.0536,1.8683,0.525,0.9543,0.3044,0.0,Warcraft,1.3402,0.3653
29,female,C,Cancer,0.6836,0.8248,0.1567,0.8155,0.5071,1.212,0.4961,0.0,Hearthstone,0.6178,0.9532
34,male,E,Pisces,0.5964,0.8907,1.1365,2.3377,0.9678,0.9316,0.0231,0.0,Diablo,1.4343,1.6333
16,female,C,Scorpio,1.2093,1.213,1.5868,1.1977,0.1165,0.9659,0.7093,0.0,Starcraft,0.7668,0.789
38,female,D,Pisces,1.6302,0.916,0.9851,0.8613,0.4608,0.8315,0.2354,0.0,The Lost Vikings,0.9671,0.9291
14,male,C,Gemini,1.6774,1.4563,0.7781,1.7562,0.0027,1.6688,0.672,0.0,Hearthstone,1.0457,1.0408
30,female,B,Cancer,0.5165,1.0892,0.6041,1.0263,0.7557,1.1273,0.5309,0.0,Overwatch,1.2305,0.3948
11,female,B,Capricorn,1.2502,0.6589,1.2496,0.6794,0.2301,1.3313,0.8341,0.0,Overwatch,0.9002,1.5813
30,female,C,Scorpio,1.2201,0.543,0.4935,0.601,0.4006,1.4362,0.6838,0.0,Hearthstone,1.1156,0.1623
16,female,D,Aries,0.2578,1.4533,0.3857,0.3622,0.1675,1.7445,0.123,0.0,Overwatch,1.4499,0.6008
28,male,C,Pisces,0.0,0.7787,1.5393,2.2641,0.5512,0.9674,0.6385,0.0,Warcraft,0.873,1.1327
30,male,E,Aries,1.4245,1.4771,1.0451,1.6937,0.9412,1.1101,0.1083,0.0,Diablo,1.2109,1.3653
28,female,C,Pisces,1.1889,1.0331,1.166,1.3638,0.6881,1.4453,0.6533,0.0,Hearthstone,0.5878,0.9496
38,female,D,Sagittarius,0.8786,1.1911,1.135,0.7029,0.4095,1.2627,0.3584,0.0,The Lost Vikings,1.1708,1.2948
37,male,A,Cancer,0.8343,1.0372,0.7406,1.4165,0.7136,1.2994,0.1586,0.0,The Lost Vikings,1.1792,0.7957
10,female,D,Pisces,0.9034,0.8604,0.2152,1.0188,0.2157,0.5428,0.8496,0.0,Overwatch,0.9518,0.662
10,female,B,Leo,0.7879,0.8049,1.0202,0.4805,0.0863,0.5084,0.2368,0.0,Overwatch,1.1687,0.9198
10,male,C,Capricorn,1.5336,0.8214,0.8569,2.3333,0.2989,1.146,0.063,0.0,Warcraft,0.3738,0.7853
17,male,B,Leo,1.3857,1.2442,0.521,1.8596,0.3707,0.8846,0.6601,0.0,Diablo,0.4833,1.4172
31,female,C,Cancer,1.4096,0.9615,0.599,1.5295,0.5482,0.5406,0.2527,0.0,The Lost Vikings,0.4374,0.8699
32,female,C,Aries,1.1574,0.4237,0.7944,0.8762,0.3307,1.6657,0.7666,0.0,The Lost Vikings,0.5252,1.597
10,male,D,Aquarius,0.8973,1.1036,0.9228,2.3571,0.1107,1.2508,0.8342,0.0,Overwatch,0.6235,1.234
11,male,D,Taurus,1.0685,0.6497,1.2569,2.8135,0.2397,1.1558,0.5268,0.0,Warcraft,1.1114,0.9355
28,female,B,Leo,0.7781,0.895,1.637,1.5334,1.0037,0.6295,0.1253,0.0012,Overwatch,0.9551,0.9295
